assists,team,goals,year,games_played,points,pim,age,plus_minus,league
4,Amos Forestiers,1,2008-09,13,5,2,15,0,QMAAA
9,Lewiston MAINEiacs,4,2009-10,63,13,22,16,-13,QMJHL
0,Canada Qu\xc3\xa9bec U17,1,2009-10,5,1,14,16,0,WHC-17
18,Lewiston MAINEiacs,13,2010-11,64,31,37,17,13,QMJHL
14,Val-d\'Or Foreurs,13,2011-12,63,27,71,18,6,QMJHL
23,Val-d\'Or Foreurs,22,2012-13,58,45,59,19,14,QMJHL
0,QMJHL All-Stars,0,2012-13,2,0,0,19,-1,Jr Super Ser
39,Val-d\'Or Foreurs,30,2013-14,51,69,42,20,33,QMJHL
1,Val-d\'Or Foreurs,1,2013-14,4,2,2,20,1,M-Cup
4,Lake Erie Monsters,6,2014-15,56,10,47,21,-7,AHL
7,San Antonio Rampage,8,2015-16,74,15,51,22,-11,AHL
6,San Antonio Rampage,3,2016-17,55,9,39,23,-9,AHL
