year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1983-84,17,3,9,6,0,OHL,16,Kitchener Rangers,9
1983-84,17,0,0,0,0,M-Cup,4,Kitchener Rangers,0
1984-85,18,2,4,4,0,OHL,4,Kitchener Rangers,6
1985-86,19,7,15,1,0,OHL,5,Kitchener Rangers,8
1985-86,19,0,0,3,0,AHL,5,Fredericton Express,3
1986-87,20,0,2,3,0,OHL,4,Kitchener Rangers,3
1987-88,21,9,24,4,0,AHL,15,Fredericton Express,13
1988-89,22,0,2,2,0,AHL,4,Halifax Citadels,2
1991-92,25,1,4,1,0,AHL,5,New Haven Nighthawks,2
1993-94,27,12,0,15,0,German-3,11,EC Bad Tolz,27
1997-98,31,0,2,0,0,WCHL,5,Anchorage Aces,0
