year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1999-00,20,7,4,11,2,QMJHL,16,Drummondville Voltigeurs,18
2000-01,21,0,4,1,0,AHL,3,Kentucky Thoroughblades,1
2003-04,24,1,14,4,-5,AHL,9,Cleveland Barons,5
2004-05,25,1,0,1,0,CzRep,6,HC Chemopetrol Litvinov,2
2006-07,27,1,32,0,0,CzRep,1,HC Ocelari Trinec,1
2007-08,28,3,31,5,0,Slovakia,10,HK 36 Skalica,8
2008-09,29,2,16,9,0,Slovakia,17,HK 36 Skalica,11
2009-10,30,2,6,1,0,Slovakia,7,HK 36 Skalica,3
2010-11,31,8,4,8,0,Slovakia,14,HC Kosice,16
2011-12,32,7,18,5,0,Slovakia,16,HC Kosice,12
