year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1995-96,16,56,0,84,0,High-MN,78,Apple Valley,140
1997-98,18,6,43,12,0,WCHA,39,University of Minnesota,18
1998-99,19,10,81,26,0,WCHA,41,University of Minnesota,36
1999-00,20,27,99,26,0,WCHA,39,University of Minnesota,53
2000-01,21,26,84,35,0,WCHA,42,University of Minnesota,61
2001-02,22,13,116,29,-17,AHL,73,Springfield Falcons,42
2002-03,23,10,65,22,2,AHL,70,Springfield Falcons,32
2003-04,24,14,91,18,-1,AHL,56,Springfield Falcons,32
2003-04,24,3,6,2,4,WC-A,9,United States,5
2004-05,25,18,117,15,-16,AHL,80,Utah Grizzlies,33
2005-06,26,34,138,64,11,AHL,71,Houston Aeros,98
2006-07,27,23,135,34,-13,AHL,70,Toronto Marlies,57
2007-08,28,33,102,39,0,Swiss,50,HC Ambri-Piotta,72
2008-09,29,21,115,18,0,Swiss,32,HC Ambri-Piotta,39
2009-10,30,10,40,16,0,Swiss,40,HC Ambri-Piotta,26
2010-11,31,1,6,3,0,Swiss,11,HC Ambri-Piotta,4
2011-12,32,1,24,4,0,Swiss,8,HC Ambri-Piotta,5
