average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
9:40,0,6,1,0,0,NHL,22,2,0,14,2,20,0,4,0,0,0,0,0,2002-03,NSH,4,0,2,0,20.0,184,19,[]
8:06,0,0,0,0,0,NHL,23,0,0,23,-6,8,0,0,0,0,0,0,0,2003-04,NSH,0,0,0,0,0.0,138,17,[]
13:49,0,12,2,0,0,NHL,25,3,0,42,-2,46,0,5,0,3,0,1,0,2005-06,NSH,8,0,4,0,17.4,553,40,[]
13:38,0,26,1,1,0,NHL,26,15,0,40,11,90,0,10,0,0,0,0,0,2006-07,NSH,11,0,15,0,12.2,981,72,[]
13:56,167,32,1,1,23,NHL,27,18,193,47,-4,97,50.3,8,191,2,0,3,51,2007-08,NSH,11,52,21,17,11.3,1101,79,[]
13:58,205,17,2,2,31,NHL,28,5,331,24,-13,114,54.1,8,281,1,1,0,33,2008-09,NSH,11,83,6,15,9.6,1089,78,[]
14:21,198,30,1,3,47,NHL,29,22,579,46,13,119,52.2,5,530,0,0,0,16,2009-10,PHX,8,94,22,7,6.7,1090,76,"[{'link': '/awards/voting-2010.html#selke', 'name': 'Selke-14'}]"
15:33,163,22,2,1,60,NHL,30,14,660,46,3,97,53.9,5,564,0,1,1,27,2010-11,PHX,6,85,16,21,6.2,1104,71,"[{'link': '/awards/voting-2011.html#selke', 'name': 'Selke-21'}]"
13:59,214,21,1,0,67,NHL,31,12,534,60,-13,123,50.9,8,515,0,1,0,40,2011-12,DAL,8,82,13,13,6.5,1147,82,[]
12:51,103,17,0,0,28,NHL,32,11,319,48,3,56,51.5,3,300,1,1,1,18,2012-13,DAL,4,34,13,8,7.1,591,46,[]
13:17,179,23,1,0,52,NHL,33,14,504,37,3,109,52.1,6,463,0,2,1,19,2013-14,DAL,6,44,17,23,5.5,1010,76,[]
13:08,227,29,2,1,61,NHL,34,15,569,34,-5,132,51.9,9,528,3,1,0,32,2014-15,DAL,13,43,16,21,9.8,1050,80,[]
11:38,187,22,0,2,39,NHL,35,7,455,31,5,98,50.7,9,442,1,2,1,24,2015-16,DAL,12,42,10,15,12.2,954,82,[]
11:39,89,4,0,1,33,NHL,36,2,370,66,-15,48,53.9,1,316,0,0,0,12,2016-17,TOT,2,57,2,21,4.2,687,59,[]
12:14,62,3,0,1,19,NHL,36,2,247,29,-11,37,52.6,0,223,0,0,0,8,2016-17,NJD,1,42,2,17,2.7,477,39,[]
10:31,27,1,0,0,14,NHL,36,0,123,37,-4,11,56.9,1,93,0,0,0,4,2016-17,NSH,1,15,0,4,9.1,210,20,[]
