power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,2,1,0,NHL,2005-06,25,0,NSH,18,1,0,-1,0,1,,,0.0,0
0,5,2,0,NHL,2006-07,26,1,NSH,62,1,4,-3,0,2,,,50.0,1
0,6,0,0,NHL,2007-08,27,0,NSH,101,0,0,0,0,11,16,,0.0,0
0,6,2,0,NHL,2009-10,29,1,PHX,84,1,14,-4,0,8,14,,12.5,1
0,4,0,0,NHL,2010-11,30,0,PHX,40,0,0,-2,0,5,7,,0.0,0
0,6,3,0,NHL,2013-14,33,1,DAL,87,2,24,-1,0,12,24,,8.3,1
0,13,3,0,NHL,2015-16,35,1,DAL,116,2,8,-1,0,8,18,,12.5,1
0,9,2,1,NHL,2016-17,36,1,NSH,72,1,25,-4,0,7,14,,14.3,1
