giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,57,0,21,0,0,63,14,0,0,684,OTT,0,0,[],11.1,6,7,5,7,0,1,2003-04,0,11:59,0,16,1,6
0,NHL,82,4,23,0,0,123,33,0,1,1031,OTT,0,0,[],17.1,14,12,17,21,0,6,2005-06,0,12:35,1,44,1,10
0,NHL,77,2,24,0,0,151,39,0,3,1210,OTT,0,0,"[{'link': '/awards/voting-2007.html#selke', 'name': 'Selke-48'}]",12.6,14,20,-2,19,0,3,2006-07,0,15:42,2,52,1,16
49,NHL,81,3,25,524,280,175,53,49,6,1424,OTT,29,56.7,"[{'link': '/awards/voting-2008.html#selke', 'name': 'Selke-16'}]",13.7,17,29,3,24,687,3,2007-08,25,17:35,4,51,3,20
33,NHL,79,1,26,470,273,174,41,80,9,1450,TOT,39,57.7,[],9.2,12,25,-7,16,642,1,2008-09,32,18:22,3,50,0,16
32,NHL,62,0,26,321,227,141,28,64,8,1119,OTT,35,58.4,[],6.4,7,19,-12,9,450,0,2008-09,26,18:03,2,42,0,11
1,NHL,17,1,26,149,46,33,13,16,1,331,CBJ,4,56.3,[],21.2,5,6,5,7,192,1,2008-09,6,19:29,1,8,0,5
28,NHL,82,1,27,721,253,156,65,91,6,1652,CBJ,33,54.2,"[{'link': '/awards/voting-2010.html#byng', 'name': 'Byng-54'}, {'link': '/awards/voting-2010.html#selke', 'name': 'Selke-37'}]",17.3,19,38,2,27,852,2,2009-10,40,20:09,6,32,0,32
23,NHL,82,3,28,684,321,183,47,123,7,1543,CBJ,35,55.6,[],10.4,15,28,0,19,856,1,2010-11,47,18:49,3,60,0,21
34,NHL,82,4,29,495,254,149,37,124,5,1411,TOT,44,56.6,[],7.4,6,26,-13,11,645,1,2011-12,48,17:12,4,28,1,20
25,NHL,60,3,29,351,182,106,27,66,5,1034,CBJ,35,56.3,[],7.5,5,19,-17,8,453,1,2011-12,32,17:14,2,12,1,13
9,NHL,22,1,29,144,72,43,10,58,0,377,PHX,9,57.1,[],7.0,1,7,4,3,192,0,2011-12,16,17:07,2,16,0,7
7,NHL,0,3,30,357,157,91,21,63,0,876,PHX,24,57.4,[],14.3,10,8,-3,13,482,0,2012-13,35,18:15,3,36,0,8
22,NHL,82,4,31,778,247,160,45,90,6,1575,PHX,42,56.4,"[{'link': '/awards/voting-2014.html#selke', 'name': 'Selke-14'}]",15.0,14,21,0,24,1005,3,2013-14,71,19:13,7,44,0,15
36,NHL,82,1,32,692,188,109,38,80,8,1463,TOT,30,55.8,[],11.9,7,25,-25,13,872,0,2014-15,50,17:51,6,40,0,17
31,NHL,63,1,32,594,146,85,35,71,7,1196,ARI,25,56.6,[],15.3,7,22,-23,13,774,0,2014-15,41,18:59,6,34,0,15
5,NHL,19,0,32,98,42,24,3,9,1,267,CHI,5,50.0,[],0.0,0,3,-2,0,98,0,2014-15,9,14:04,0,6,0,2
33,NHL,76,2,33,597,191,123,38,55,10,1265,ARI,27,55.8,[],13.8,10,21,-14,17,754,1,2015-16,57,16:39,6,93,0,11
28,NHL,72,1,34,451,162,88,28,51,6,1145,ANA,14,62.3,[],10.2,4,19,-7,9,744,0,2016-17,45,15:54,5,42,0,13
