year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2002-03,17,10,39,20,4,USHL,57,River City Lancers,30
2003-04,18,30,46,47,26,USHL,56,River City Lancers,77
2004-05,19,17,30,28,0,WCHA,42,University of Denver,45
2005-06,20,19,79,34,0,WCHA,39,University of Denver,53
2006-07,21,4,2,4,0,WC-A,7,United States,8
2009-10,24,1,0,2,2,Olympics,6,United States,3
2011-12,26,3,0,6,6,WC-A,8,United States,9
2012-13,27,7,20,11,0,Germany,13,EHC Red Bill Munchen,18
2012-13,27,7,6,8,7,WC-A,10,United States,15
2013-14,28,2,0,0,0,Olympics,6,United States,2
