assists,team,goals,year,games_played,points,pim,age,plus_minus,league
3,London Knights,0,1997-98,16,3,14,18,0,OHL
10,London Knights,3,1998-99,25,13,22,19,0,OHL
2,Hamilton Bulldogs,1,2001-02,15,3,16,22,0,AHL
0,Milwaukee Admirals,0,2006-07,2,0,7,27,2,AHL
1,Milwaukee Admirals,0,2007-08,6,1,10,28,-2,AHL
0,Hamilton Bulldogs,0,2008-09,6,0,8,29,-1,AHL
2,Hamilton Bulldogs,2,2009-10,19,4,22,30,4,AHL
3,Hamilton Bulldogs,0,2010-11,20,3,34,31,-2,AHL
