year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2008-09,17,12,20,7,0,Russia3,53,CSKA Moskva-2,19
2009-10,18,1,8,1,0,WJAC-19,4,Russia U19,2
2009-10,18,0,6,1,0,WJC-18,7,Russia U18,1
2009-10,18,14,90,12,4,MHL,39,CSKA-Krasnaya Armiya Moskva,26
2010-11,19,21,90,19,-2,MHL,49,Krasnaya Armiya Moskva,40
2010-11,19,0,0,0,-2,KHL,7,CSKA Moskva,0
2011-12,20,0,0,1,-1,KHL,7,CSKA Moskva,1
2011-12,20,3,2,2,0,Red Stars NA,5,MHL Red Stars,5
2011-12,20,17,64,27,17,MHL,50,Krasnaya Armiya Moskva,44
2011-12,20,2,25,2,3,JCWC,4,Krasnaya Armiya Moskva,4
2012-13,21,6,14,3,1,VHL,14,THK Tver,9
2012-13,21,0,4,0,-2,KHL,31,CSKA Moskva,0
2013-14,22,0,0,1,1,VHL,2,Kuban Krasnodar,1
2013-14,22,0,0,1,0,Spengler Cup,5,CSKA Moskva,1
2013-14,22,2,6,4,5,KHL,42,CSKA Moskva,6
2014-15,23,6,20,7,5,KHL,46,CSKA Moskva,13
2015-16,24,6,2,7,7,Internationa,13,Russia (all),13
2015-16,24,4,0,4,5,WC,10,Russia,8
2015-16,24,2,2,1,2,EHT,2,Russia,3
2015-16,24,7,25,7,9,KHL,52,CSKA Moskva,14
