year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1990-91,15,17,63,28,0,AMHL,40,Sherwood Park Flyers,43
1991-92,16,1,62,6,0,WHL,33,Kamloops Blazers,7
1992-93,17,10,78,16,0,WHL,61,Kamloops Blazers,26
1993-94,18,20,135,36,0,WHL,65,Kamloops Blazers,56
1994-95,19,34,70,41,0,WHL,63,Kamloops Blazers,75
1995-96,20,4,58,7,0,AHL,50,Syracuse Crunch,11
1995-96,20,1,8,1,0,ECHL,6,Raleigh IceCaps,2
1996-97,21,17,105,17,0,AHL,77,Syracuse Crunch,34
1997-98,22,20,184,20,-5,AHL,74,Syracuse Crunch,40
1998-99,23,14,143,22,-2,AHL,55,Worcester IceCats,36
2006-07,31,16,182,19,-5,AHL,73,2 Teams,35
2006-07,31,6,48,6,-1,AHL,19,San Antonio Rampage,12
2006-07,31,10,134,13,-4,AHL,54,Toronto Marlies,23
2007-08,32,0,16,1,0,AsianHL,5,Nippon Paper Cranes,1
