year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1991-92,16,0,0,0,0,WHL,4,Kamloops Blazers,0
1991-92,16,0,0,0,0,M-Cup,1,Kamloops Blazers,0
1992-93,17,3,32,2,0,WHL,13,Kamloops Blazers,5
1993-94,18,3,12,4,0,WHL,16,Kamloops Blazers,7
1993-94,18,1,6,3,0,M-Cup,4,Kamloops Blazers,4
1994-95,19,10,30,7,0,WHL,21,Kamloops Blazers,17
1994-95,19,2,8,4,0,M-Cup,4,Kamloops Blazers,6
1995-96,20,0,11,0,0,AHL,4,Syracuse Crunch,0
1996-97,21,0,0,2,0,AHL,3,Syracuse Crunch,2
1997-98,22,0,28,2,0,AHL,5,Syracuse Crunch,2
1998-99,23,4,27,1,0,AHL,4,Worcester IceCats,5
2007-08,32,1,43,3,0,AsianHL,9,Nippon Paper Cranes,4
