year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1967-68,15,0,0,1,0,OHA-Jr.,1,Oshawa Generals,1
1968-69,16,10,12,7,0,OHA-Jr.,53,Ottawa 67\'s,17
1969-70,17,35,51,32,0,OHA-Jr.,54,Ottawa 67\'s,67
1970-71,18,38,86,41,0,OHA-Jr.,57,Ottawa 67\'s,79
1971-72,19,52,63,44,0,OHA-Jr.,61,Ottawa 67\'s,96
1972-73,20,27,24,22,0,WHL,39,Seattle Totems,49
1974-75,22,12,20,8,0,AHL,47,Hershey Bears,20
1975-76,23,32,26,34,0,NAPro,61,3 Teams,66
1975-76,23,4,0,3,0,NAPro,12,Mohawk Valley Comets,7
1975-76,23,1,0,0,0,NAPro,3,Cape Cod Codders,1
1975-76,23,27,26,31,0,NAPro,46,Buffalo Norsemen,58
1976-77,24,29,28,43,0,NAPro,63,Mohawk Valley Comets,72
1977-78,25,7,11,8,0,PHL,18,Long Beach Sharks-Rockets,15
1978-79,26,32,18,32,0,Holland,18,HYS Intervam,64
1979-80,27,26,0,34,0,Holland,22,HYS Intervam,60
