league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,7,0,24,3,1,0,,QUE,[],33.3,1,0,0,1,0,1993-94,,0,5,0,0
NHL,2,0,25,1,2,0,,CGY,[],100.0,1,1,-2,1,0,1994-95,,0,2,0,1
NHL,41,0,26,33,8,0,,CGY,[],9.1,3,5,-2,3,0,1995-96,,0,44,0,5
NHL,40,1,27,33,13,0,,CGY,[],15.2,5,8,-3,5,0,1996-97,,0,49,0,8
NHL,64,0,28,52,9,0,,CGY,[],7.7,4,5,-1,4,0,1997-98,,0,122,0,5
NHL,68,0,29,56,8,0,546,CGY,[],5.4,3,5,-4,3,0,1998-99,8:02,0,67,0,5
NHL,52,0,30,56,7,0,559,TOT,[],10.7,4,1,-7,6,2,1999-00,10:45,0,59,0,1
NHL,44,0,30,51,6,0,503,ATL,[],9.8,3,1,-5,5,2,1999-00,11:26,0,44,0,1
NHL,8,0,30,5,1,0,55,MDA,[],20.0,1,0,-2,1,0,1999-00,6:56,0,15,0,0
NHL,4,0,31,4,1,0,19,NJD,[],0.0,0,1,2,0,0,2000-01,4:48,0,6,0,1
