year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1999-00,16,51,0,52,0,SMHL,57,Tisdale Trojans,103
2000-01,17,9,28,21,-2,WHL,71,Moose Jaw Warriors,30
2001-02,18,28,54,50,9,WHL,75,2 Teams,78
2001-02,18,6,12,14,-3,WHL,28,Moose Jaw Warriors,20
2001-02,18,22,42,36,12,WHL,47,Seattle Thunderbirds,58
2002-03,19,41,65,53,34,WHL,60,Seattle Thunderbirds,94
2002-03,19,2,0,4,0,WJC-A,6,Canada,6
2003-04,20,16,28,21,-6,AHL,66,2 Teams,37
2003-04,20,15,16,18,3,AHL,44,Binghamton Senators,33
2003-04,20,1,12,3,-9,AHL,22,Portland Pirates,4
2004-05,21,16,33,10,-20,AHL,68,Portland Pirates,26
2005-06,22,7,8,6,1,AHL,10,Hershey Bears,13
2009-10,26,1,0,0,0,WC-A,7,Canada,1
2012-13,29,6,28,12,0,Swiss,19,Kloten Flyers,18
