average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,16,0,0,NHL,22,0,43,0,0,0,0,0,0,1927-28,DTC,13,3,[],0,,44
,2,0,0,NHL,23,0,26,0,0,0,0,0,0,1928-29,DTC,1,1,[],0,,35
,19,0,0,NHL,24,0,28,0,0,0,0,0,0,1929-30,DTC,14,5,[],0,,43
,18,0,0,NHL,25,0,23,0,0,0,0,0,0,1930-31,DTF,12,6,[],0,,41
,20,0,0,NHL,26,0,18,0,0,0,0,0,0,1931-32,DTF,12,8,[],0,,0
,23,0,0,NHL,27,0,25,0,0,0,0,0,0,1932-33,DET,12,11,[],0,,45
,35,0,0,NHL,28,0,36,0,0,0,0,0,0,1933-34,DET,16,19,[],0,,0
,46,0,0,NHL,29,0,24,0,0,0,0,0,0,1934-35,DET,17,29,[],0,,48
,34,0,0,NHL,30,0,17,0,0,0,0,0,0,1935-36,DET,16,18,[],0,,44
,43,0,0,NHL,31,0,20,0,0,0,0,0,0,1936-37,DET,0,20,"[{'link': '/awards/nhl_all_star.html#1937', 'name': None}]",0,,45
,19,0,0,NHL,32,0,19,0,0,0,0,0,0,1937-38,DET,10,9,[],0,,47
,1,0,0,NHL,33,0,0,0,0,0,0,0,0,1938-39,DET,1,0,[],0,,1
