average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,3,0,0,NHL,21,3,16,-3,15,0,0,0,0,1990-91,TOR,0,3,[],0.0,,18
,10,1,0,NHL,22,7,63,-14,42,2,1,0,0,1991-92,TOT,3,7,[],7.1,,37
,9,1,0,NHL,22,6,59,-12,30,2,1,0,0,1991-92,TOR,3,6,[],10.0,,31
,1,0,0,NHL,22,1,4,-2,12,0,0,0,0,1991-92,CGY,0,1,[],0.0,,6
,7,0,0,NHL,23,1,19,6,35,3,0,0,3,1992-93,CGY,3,4,[],8.6,,27
,22,1,0,NHL,24,12,75,13,110,3,0,0,7,1993-94,TOT,3,19,[],2.7,,69
,10,0,0,NHL,24,5,35,5,43,0,0,0,5,1993-94,FLA,0,10,[],0.0,,26
,12,1,0,NHL,24,7,40,8,67,3,0,0,2,1993-94,HAR,3,9,[],4.5,,43
,0,0,0,NHL,25,0,8,1,16,0,0,0,0,1994-95,HAR,0,0,[],0.0,,14
,0,0,0,NHL,26,0,2,-1,1,0,0,0,0,1995-96,HAR,0,0,[],0.0,,3
,7,1,0,NHL,27,6,41,-10,34,1,0,0,0,1996-97,HAR,1,6,[],2.9,,55
