year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1997-98,18,5,6,9,0,OHL,10,Belleville Bulls,14
1998-99,19,21,20,30,0,OHL,21,Belleville Bulls,51
1999-00,20,4,16,12,0,OHL,16,Belleville Bulls,16
2000-01,21,7,8,3,0,AHL,11,Worcester IceCats,10
2001-02,22,1,4,2,0,AHL,3,Worcester IceCats,3
2002-03,23,1,7,3,-2,AHL,7,Bridgeport Sound Tigers,4
2005-06,26,1,4,3,-1,AHL,5,Bridgeport Sound Tigers,4
2007-08,28,1,2,2,0,Swiss,6,EHC Basel,3
2008-09,29,0,8,3,0,Germany,10,Grizzly Adams Wolfsburg,3
2009-10,30,1,0,1,0,Germany,2,Adler Mannheim,2
