year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2001-02,17,0,9,0,0,MJrHL,5,Summerside,0
2002-03,18,0,41,4,-2,OHL,19,Toronto St. Michael\'s Majors,4
2003-04,19,0,22,1,-1,OHL,16,Toronto St. Michael\'s Majors,1
2004-05,20,0,13,1,0,OHL,3,Toronto St. Michael\'s Majors,1
2005-06,21,0,28,0,-2,AHL,12,Manitoba Moose,0
2006-07,22,0,0,0,0,AHL,2,Manitoba Moose,0
2007-08,23,0,11,1,1,AHL,6,Manitoba Moose,1
2008-09,24,0,10,0,-3,AHL,10,Manitoba Moose,0
