bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,OHA-Jr.,52,St. Catharines Black Hawks,3080,19,16,0,0,184,0,0,7,4,29,0,0,0,0,0,1963-64,0,3.58,0,0
0,IHL,45,Muskegon/Port Huron,2700,20,0,0,0,230,0,0,0,0,0,0,0,0,0,0,1964-65,0,5.11,0,0
0,IHL,67,Port Huron Flags,3980,21,0,0,0,254,0,0,0,5,0,0,0,0,0,0,1965-66,0,3.83,0,0
0,CPHL,20,St. Louis Braves,1200,22,7,0,0,66,0,0,6,1,7,0,0,0,0,0,1966-67,0,3.30,0,0
0,CPHL,36,Dallas Black Hawks,1777,23,14,0,0,119,0,0,1,3,17,0,0,0,0,0,1967-68,0,4.02,0,0
0,WHL,2,Portland Buckaroos,80,24,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1968-69,0,5.25,0,0
0,AHL,13,Quebec Aces,626,24,4,0,0,37,0,0,1,0,5,0,0,0,0,0,1968-69,0,3.55,0,0
0,AHL,27,Springfield Kings,1493,25,0,0,0,108,0,0,0,0,0,0,0,0,0,0,1969-70,0,4.34,0,0
0,AHL,16,Providence Reds,807,26,6,0,0,55,0,0,1,1,7,0,0,0,0,0,1970-71,0,4.09,0,0
0,AHL,5,Tidewater Red Wings,213,27,3,0,0,14,0,0,0,0,1,0,0,0,0,0,1971-72,0,3.94,0,0
0,WHL,23,Seattle Totems,1174,27,13,0,0,104,0,0,2,0,3,0,0,0,0,0,1971-72,0,5.32,0,0
0,AHL,36,Springfield Kings,1936,28,0,0,0,133,0,0,0,0,0,0,0,0,0,0,1972-73,0,4.12,0,0
0,AHL,31,Rochester Americans,1807,29,9,0,0,114,0,0,6,1,15,0,0,0,0,0,1973-74,0,3.79,0,0
0,AHL,35,Rochester Americans,1924,30,7,0,0,101,0,0,2,0,22,0,0,0,0,0,1974-75,0,3.15,0,0
0,AHL,19,Baltimore Clippers,1049,31,13,0,0,91,0,0,1,0,3,0,0,0,0,0,1975-76,0,5.20,0,0
0,NAPro,32,2 Teams,1814,32,6,0,0,147,0,0,1,0,8,0,0,0,0,0,1976-77,0,4.86,0,0
0,NAPro,16,Binghamton Dusters,901,32,6,0,0,70,0,0,1,0,8,0,0,0,0,0,1976-77,0,4.66,0,0
0,NAPro,16,Johnstown Jets,913,32,0,0,0,77,0,0,0,0,0,0,0,0,0,0,1976-77,0,5.06,0,0
0,OHA-Sr.,24,Brantford Alexanders,1485,33,0,0,0,104,0,0,0,0,0,0,0,0,0,0,1977-78,0,4.20,0,0
0,OHA-Int.,34,Welland Cougars,2085,34,0,0,0,201,0,0,0,0,0,0,0,0,0,0,1978-79,0,5.78,0,0
0,OHA-Int.,20,Dundas Blues,1050,35,0,0,0,96,0,0,0,0,0,0,0,0,0,0,1979-80,0,5.49,0,0
