year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1979-80,16,4,80,7,0,SJHL,30,Regina Blues,11
1980-81,17,19,132,19,0,WHL,72,Spokane Flyers,38
1981-82,18,0,2,0,0,CHL,6,Salt Lake Golden Eagles,0
1981-82,18,21,183,42,0,WHL,69,3 Teams,63
1981-82,18,9,113,20,0,WHL,26,Spokane Flyers,29
1981-82,18,1,0,2,0,WHL,2,Winnipeg Warriors,3
1981-82,18,11,70,20,0,WHL,41,Medicine Hat Tigers,31
1982-83,19,22,169,25,0,WHL,69,2 Teams,47
1982-83,19,20,119,17,0,WHL,51,Medicine Hat Tigers,37
1982-83,19,2,50,8,0,WHL,18,Nanaimo Islanders,10
1983-84,20,2,17,2,0,CHL,14,Montana Magic,4
1983-84,20,8,101,19,0,IHL,45,Toledo Goaldiggers,27
1984-85,21,19,223,18,0,IHL,64,Muskegon Mohawks,37
1984-85,21,3,59,4,0,AHL,16,Fredericton Express,7
1985-86,22,6,305,5,0,AHL,58,Fredericton Express,11
1985-86,22,1,36,2,0,IHL,3,Muskegon Lumberjacks,3
1986-87,23,9,201,6,0,AHL,29,Fredericton Express,15
1988-89,25,6,77,7,0,IHL,20,2 Teams,13
1988-89,25,1,22,3,0,IHL,2,Kalamazoo Wings,4
1988-89,25,5,55,4,0,IHL,18,Muskegon Lumberjacks,9
1989-90,26,17,263,39,0,IHL,61,Muskegon Lumberjacks,56
1990-91,27,14,194,20,0,IHL,59,Salt Lake Golden Eagles,34
1991-92,28,5,204,14,0,IHL,60,Salt Lake Golden Eagles,19
1992-93,29,3,301,9,0,IHL,62,Milwaukee Admirals,12
1993-94,30,3,243,8,0,IHL,61,Milwaukee Admirals,11
