assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Tulsa Oilers,0,1929-30,9,0,6,22,0,AHA
1,Tulsa Oilers,1,1930-31,4,2,2,23,0,AHA
1,Kansas City Greyhounds,1,1933-34,3,2,4,26,0,AHA
1,St. Paul Saints,3,1934-35,8,4,8,27,0,CHL
0,St. Paul Saints,1,1935-36,5,1,2,28,0,AHA
0,St. Paul Saints,1,1936-37,3,1,4,29,0,AHA
0,Wichita Skyhawks,1,1937-38,4,1,2,30,0,AHA
0,St. Paul Saints,0,1938-39,3,0,0,31,0,AHA
2,St. Paul Saints,1,1939-40,7,3,0,32,0,AHA
1,Minneapolis Millers,0,1940-41,3,1,0,33,0,AHA
0,Edmonton Vics,1,1943-44,3,1,4,36,0,ESrHL
