average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,29,1,0,NHL,26,12,22,11,105,5,2,0,10,1996-97,FLA,7,22,[],6.7,,58
,6,0,0,NHL,27,2,16,-2,36,1,0,0,3,1997-98,TOT,1,5,[],2.8,,31
,5,0,0,NHL,27,1,10,-5,24,1,0,0,3,1997-98,TOR,1,4,[],4.2,,22
,1,0,0,NHL,27,1,6,3,12,0,0,0,0,1997-98,OTT,0,1,[],0.0,,9
