pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,HV 71 Jonkoping,0,0,0,Sweden,3,1988-89,18,0
4,HV 71 Jonkoping,0,0,0,Sweden,2,1990-91,20,0
0,HV 71 Jonkoping,0,0,0,Sweden,3,1991-92,21,0
8,HV 71 Jonkoping,5,0,12,Sweden,13,1994-95,24,7
2,HV 71 Jonkoping,1,0,4,Sweden,4,1995-96,25,3
10,HV 71 Jonkoping,4,0,5,Sweden,6,1999-00,29,1
12,HV 71 Jonkoping,2,0,3,Sweden,8,2001-02,31,1
0,HV 71 Jonkoping,3,0,3,Sweden,7,2002-03,32,0
8,HV 71 Jonkoping,5,0,5,Sweden,14,2003-04,33,0
16,HV 71 Jonkoping,5,0,6,Sweden,12,2005-06,35,1
20,HV 71 Jonkoping,3,0,7,Sweden,14,2006-07,36,4
6,HV 71 Jonkoping,1,0,2,Sweden,14,2007-08,37,1
16,HV 71 Jonkoping,2,0,2,Sweden,15,2008-09,38,0
0,HV 71 Jonkoping,0,0,0,Sweden,5,2009-10,39,0
