pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Brandon Wheat Kings,0,0,0,M-Cup,5,1978-79,17,0
9,Tulsa Oilers,2,0,3,CHL,8,1980-81,19,1
2,Tulsa Oilers,1,0,1,CHL,3,1981-82,20,0
