won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
,0,NHL,2,CBH,120,24,1,0,0,7,0,0,0,0,1,0,0,0,0,0,1935-36,0,3.50,0,0
SC,0,NHL,0,CBH,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1937-38,0,1.71,0,0
,0,NHL,0,CBH,0,32,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1943-44,0,2.62,0,0
,0,NHL,4,CBH,240,34,4,0,0,26,0,0,0,0,0,0,0,0,0,0,1945-46,0,6.50,0,0
