goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
9.5,0,NHL,0,CBH,2990,24,19,0,0,92,0,0,8,9,21,0,0,0,0,0,1935-36,0,1.85,0,[],0
6.4,0,NHL,0,CBH,2976,25,0,0,0,0,0,0,7,5,14,0,0,0,0,0,1936-37,0,2.64,2,[],0
6.0,0,NHL,0,CBH,2980,26,25,0,0,139,0,0,9,1,14,0,0,0,0,0,1937-38,0,2.80,0,[],0
6.9,0,NHL,0,CBH,2988,27,0,0,0,132,0,0,8,5,12,0,0,0,0,0,1938-39,0,2.65,2,[],0
1.3,0,NHL,22,TOT,1360,28,13,0,0,76,0,0,2,0,7,0,0,0,0,0,1939-40,0,3.35,0,[],0
1.1,0,NHL,17,CBH,1050,28,9,0,0,58,0,0,1,0,7,0,0,0,0,0,1939-40,0,3.31,0,[],0
0.2,0,NHL,5,MTL,310,28,4,0,0,18,0,0,1,0,0,0,0,0,0,0,1939-40,0,3.48,0,[],0
6.2,0,NHL,26,CBH,1560,32,9,0,0,79,0,0,5,3,12,0,0,0,0,0,1943-44,0,3.04,0,[],0
7.2,0,NHL,48,CBH,2880,33,0,0,1,187,0,0,7,0,12,1,0,0,0,0,1944-45,0,3.90,0,"[{'link': '/awards/nhl_all_star.html#1945', 'name': None}]",0
7.5,0,NHL,48,CBH,2880,34,19,0,0,0,0,0,7,1,22,0,0,0,0,0,1945-46,0,3.46,5,[],0
