pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Buffalo Regals U16,1,0,5,T1EHL U16,12,2010-11,15,4
52,Long Island Royals 16U,13,0,34,AYHL 16U,22,2011-12,16,21
0,Indiana Ice,0,0,1,USHL,2,2011-12,16,1
2,USA U18,0,3,2,Hlinka Memor,4,2012-13,17,2
34,Kitchener Rangers,19,22,36,OHL,57,2012-13,17,17
20,Kitchener Rangers,19,-12,43,OHL,54,2013-14,18,24
32,Kitchener Rangers,19,-11,41,OHL,35,2014-15,19,22
12,Sault Ste. Marie Greyhounds,16,17,28,OHL,22,2014-15,19,12
16,Rochester Americans,25,-7,45,AHL,70,2015-16,20,20
35,Rochester Americans,13,4,36,AHL,52,2016-17,21,23
