assists,year,games_played,points,goals,team,age,pim,plus_minus,league
0,1895-96,1,1,1,Montreal Victorias,20,0,0,St-Cup
0,1896-97,1,0,0,Montreal Victorias,21,0,0,St-Cup
0,1898-99,2,1,1,Montreal Victorias,23,0,0,St-Cup
