assists,year,games_played,points,goals,team,age,pim,plus_minus,league
0,1892-93,3,1,1,Montreal Victorias,17,0,0,AHAC
0,1894-95,8,9,9,Montreal Victorias,19,0,0,AHAC
0,1895-96,8,7,7,Montreal Victorias,20,0,0,AHAC
0,1896-97,4,3,3,Montreal Victorias,21,0,0,AHAC
0,1897-98,8,10,10,Montreal Victorias,22,0,0,AHAC
0,1898-99,6,0,0,Montreal Victorias,23,0,0,CAHL
