league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,75,1,21,116,35,15,,PHI,[],3.4,1,31,-3,4,0,1988-89,,3,68,0,16
NHL,75,1,22,160,41,12,,PHI,[],8.8,10,27,-7,14,0,1989-90,,4,95,0,15
NHL,80,2,23,203,42,23,,PHI,[],5.4,5,31,-7,11,0,1990-91,,6,58,0,8
NHL,73,0,24,132,19,4,,TOT,[],3.8,5,14,-2,5,0,1991-92,,0,84,0,10
NHL,31,0,24,50,10,3,,PHI,[],4.0,2,8,-4,2,0,1991-92,,0,33,0,5
NHL,42,0,24,82,9,1,,BOS,[],3.7,3,6,2,3,0,1991-92,,0,51,0,5
NHL,49,2,25,68,17,4,,BOS,[],7.4,2,12,-13,5,0,1992-93,,3,62,0,8
NHL,84,2,26,172,43,19,,FLA,[],8.1,5,29,-11,14,0,1993-94,,9,71,0,10
NHL,46,0,27,94,22,6,,FLA,[],6.4,1,16,-14,6,0,1994-95,,5,24,0,10
NHL,70,0,28,125,30,11,,FLA,[],6.4,4,22,5,8,0,1995-96,,4,30,2,9
NHL,80,0,29,137,23,4,,FLA,[],5.8,6,15,3,8,0,1996-97,,2,51,2,9
NHL,79,0,30,123,17,1,,FLA,[],4.9,3,11,-3,6,0,1997-98,,3,46,2,8
NHL,51,0,31,56,7,2,1017,FLA,[],0.0,0,7,4,0,0,1998-99,19:57,0,16,0,5
NHL,58,0,32,74,11,3,1315,ATL,[],1.4,1,10,-26,1,0,1999-00,22:41,0,38,1,6
NHL,27,0,33,44,14,6,560,ATL,[],6.8,1,11,-11,3,0,2000-01,20:44,2,12,2,3
NHL,15,0,34,10,2,0,218,BOS,[],0.0,0,2,2,0,0,2001-02,14:32,0,13,0,2
