pim,team,assists,plus_minus,points,league,games_played,year,age,goals
6,Richelieu Riverains,6,0,7,QAAA,6,1983-84,15,1
15,Laval Titan,6,0,11,QMJHL,14,1985-86,17,5
18,Laval Titan,13,0,18,QMJHL,14,1986-87,18,5
10,Laval Titan,16,0,26,QMJHL,14,1987-88,19,10
12,Rochester Americans,8,0,12,AHL,16,1989-90,21,4
8,Rochester Americans,5,0,10,AHL,15,1990-91,22,5
14,SC Herisau,2,0,3,Swiss-2,4,1994-95,26,1
2,SC Herisau,6,0,8,Swiss-2,5,1995-96,27,2
6,Adler Mannheim,4,0,4,Germany,10,1997-98,29,0
12,Kassel Huskies,1,0,3,Germany,6,1999-00,31,2
