year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1986-87,15,12,53,29,0,ON-Jr.C,33,Dresden Jr. Kings,41
1987-88,16,26,35,33,0,ON-Jr.B,41,Chatham Maroons,59
1988-89,17,36,34,71,0,ON-Jr.B,42,Chatham Micmacs,107
1989-90,18,70,32,77,0,ON-Jr.B,40,Chatham Micmacs,147
1990-91,19,25,58,33,0,CCHA,47,University of Michigan,58
1991-92,20,27,38,44,0,CCHA,44,University of Michigan,71
1992-93,21,13,40,37,0,CCHA,35,University of Michigan,50
1993-94,22,19,44,50,0,CCHA,40,University of Michigan,69
1994-95,23,17,52,55,0,IHL,75,Chicago Wolves,72
1995-96,24,33,117,55,0,IHL,73,Chicago Wolves,88
1996-97,25,33,83,62,0,AHL,71,St. John\'s Maple Leafs,95
1997-98,26,26,86,72,12,IHL,78,Houston Aeros,98
1998-99,27,21,106,88,28,IHL,77,Houston Aeros,109
1999-00,28,15,52,38,0,IHL,72,Houston Aeros,53
