assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
77,2,29,29,19:20,10.2,3.4,21,1450,25,C,13.6,52,COL,/players/f/forsbpe01.html,0,70,8,52,Peter Forsberg,17.5,2003,106,0,75,166
48,4,50,26,19:50,11.1,3.5,32,1627,17,RW,14.6,31,COL,/players/h/hejdumi01.html,0,32,18,52,Milan Hejduk,20.5,2003,98,0,82,244
41,5,26,23,17:48,5.7,2.7,23,1460,12,LW,8.4,29,COL,/players/t/tangual01.html,0,36,3,34,Alex Tanguay,18.3,2003,67,0,82,142
32,1,26,33,21:12,5.4,1.2,18,1230,10,C,6.7,21,COL,/players/s/sakicjo01.html,1,24,8,4,Joe Sakic,13.7,2003,58,0,58,190
33,1,18,26,17:22,3.5,0.9,15,1337,13,C,4.5,19,COL,/players/r/reinpst01.html,1,18,2,-6,Steve Reinprecht,12.3,2003,51,1,77,146
37,7,11,24,23:49,4.4,4.3,2,1787,19,D,8.7,18,COL,/players/m/morride01.html,0,68,9,16,Derek Morris,5.8,2003,48,0,75,191
28,3,17,33,26:21,4.4,5.1,7,2082,13,D,9.5,14,COL,/players/b/blakero01.html,1,57,8,20,Rob Blake,6.3,2003,45,2,79,269
26,2,6,30,22:15,2.1,4.3,6,1825,0,D,6.4,25,COL,/players/d/devrigr01.html,1,70,0,15,Greg de Vries,5.4,2003,32,0,82,112
20,2,11,31,25:43,2.3,5.8,8,2005,4,D,8.2,15,COL,/players/f/footead01.html,1,88,3,30,Adam Foote,10.4,2003,31,0,78,106
19,4,11,21,13:55,1.8,0.8,8,918,8,LW,2.6,11,COL,/players/v/vrbatra01.html,0,16,3,0,Radim Vrbata,6.4,2003,30,0,66,171
21,0,4,23,18:27,1.5,3.4,2,1495,6,D,4.9,15,COL,/players/s/skoulma01.html,0,68,2,11,Martin Skoula,4.3,2003,25,0,81,93
8,2,10,29,14:24,1.3,0.6,8,591,4,LW,1.9,4,COL,/players/m/mcammde01.html,0,10,2,1,Dean McAmmond,13.9,2003,18,0,41,72
10,1,4,29,12:20,-0.6,0.7,3,888,0,LW,0.1,10,COL,/players/m/messier01.html,0,16,0,-2,Eric Messier,7.7,2003,14,1,72,52
