assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
32,2,27,32,19:56,4.3,1.5,16,1634,9,RW,5.8,23,COL,/players/h/hejdumi01.html,0,16,10,-19,Milan Hejduk,12.8,2009,59,1,82,211
33,3,26,32,20:17,4.4,1.5,15,1562,10,LW,6.0,23,COL,/players/s/smythry01.html,0,62,10,-15,Ryan Smyth,10.1,2009,59,1,77,257
28,3,14,22,18:23,1.7,1.4,11,1434,9,LW,3.2,19,COL,/players/w/wolskwo01.html,0,28,2,-13,Wojtek Wolski,8.3,2009,42,1,78,169
27,1,12,28,21:33,3.4,2.8,6,1616,15,D,6.2,12,COL,/players/l/lilesjo01.html,0,31,6,-19,John-Michael Liles,8.2,2009,39,0,75,146
25,2,11,23,21:14,2.2,0.9,4,956,12,C,3.1,13,COL,/players/s/stastpa01.html,0,22,7,-9,Paul Stastny,9.3,2009,36,0,45,118
20,1,14,26,13:06,2.4,1.0,8,904,7,RW,3.4,13,COL,/players/s/svatoma01.html,0,34,6,-6,Marek Svatos,10.0,2009,34,0,69,140
17,1,5,29,13:19,0.1,0.7,3,945,1,C,0.8,16,COL,/players/a/arnasty01.html,0,14,2,-16,Tyler Arnason,4.6,2009,22,0,71,108
17,0,4,23,12:54,0.4,0.8,3,787,5,C,1.2,12,COL,/players/h/hensitj01.html,0,14,1,-7,T.J. Hensick,3.4,2009,21,0,61,116
17,0,4,34,21:06,0.9,3.6,3,1477,6,D,4.5,11,COL,/players/s/saleiru01.html,0,72,1,-4,Ruslan Salei,4.3,2009,21,0,70,93
5,3,15,24,11:35,1.0,0.8,15,915,0,LW,1.9,5,COL,/players/m/mcleoco01.html,0,162,0,-11,Cody McLeod,12.7,2009,20,0,79,118
14,1,6,28,18:10,1.3,2.3,5,1162,3,D,3.6,10,COL,/players/l/leopojo01.html,1,18,1,-10,Jordan Leopold,7.3,2009,20,0,64,82
