pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Brandon Wheat Kings,1,0,3,WCJHL,5,1975-76,16,2
37,Brandon Wheat Kings,11,0,20,WCJHL,14,1976-77,17,9
35,Brandon Wheat Kings,8,0,15,WCJHL,8,1977-78,18,7
28,Brandon Wheat Kings,19,0,37,WHL,22,1978-79,19,18
8,Brandon Wheat Kings,3,0,8,M-Cup,5,1978-79,19,5
0,Binghamton Whalers,1,0,1,AHL,2,1980-81,21,0
28,Hershey Bears,6,0,10,AHL,18,1985-86,26,4
12,Hershey Bears,1,0,4,AHL,5,1986-87,27,3
0,EHC Olten,3,0,9,Swiss-2,5,1987-88,28,6
17,Hershey Bears,9,0,11,AHL,9,1987-88,28,2
2,EHC Olten,0,0,2,Swiss,2,1988-89,29,2
6,Hershey Bears,7,0,11,AHL,12,1988-89,29,4
0,EHC Bulach,5,0,19,Swiss-2,10,1990-91,31,14
0,EHC Bulach,1,0,8,Swiss-2,10,1991-92,32,7
0,SC Rapperswil-Jona,4,0,11,Swiss-2,7,1992-93,33,7
0,SC Rapperswil-Jona,5,0,17,Swiss-2,11,1993-94,34,12
