power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,6,0,0,NHL,1995-96,21,0,TBL,,0,4,-3,0,5,,,0.0,0
0,13,3,1,NHL,1999-00,25,1,DAL,6:09,2,10,1,0,6,80,,16.7,1
