average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,12,2,1,NHL,21,2,56,-6,65,6,1,0,2,1995-96,TBL,8,4,[],12.3,,73
,19,1,0,NHL,22,10,46,-12,62,5,3,0,1,1996-97,TOT,8,11,[],12.9,,57
,3,0,0,NHL,22,2,12,-1,8,1,0,0,0,1996-97,TBL,1,2,[],12.5,,16
,16,1,0,NHL,22,8,34,-11,54,4,3,0,1,1996-97,CGY,7,9,[],13.0,,41
,5,1,0,NHL,23,3,24,-5,27,2,0,0,0,1997-98,CGY,2,3,[],7.4,,26
8:09,0,0,0,NHL,24,0,10,-1,4,0,0,0,0,1998-99,DAL,0,0,[],0.0,57,7
9:55,13,2,0,NHL,25,6,44,0,39,6,1,0,0,1999-00,DAL,7,6,[],17.9,406,41
14:00,24,2,0,NHL,26,10,52,-8,100,9,1,0,4,2000-01,MIN,10,14,[],10.0,1050,75
11:55,17,0,0,NHL,27,9,38,-21,75,5,1,1,1,2001-02,MIN,6,11,[],8.0,846,71
11:19,1,0,0,NHL,28,1,0,1,8,0,0,0,0,2002-03,TOR,0,1,[],0.0,57,5
4:03,0,0,0,NHL,31,0,2,0,2,0,0,0,0,2005-06,MDA,0,0,[],0.0,20,5
