shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
0,1947-48,8,0,,0,0,0,0,0,7,BOS,6,20,0,NHL,0,,52,13,[],0
0,1948-49,20,0,,0,0,0,0,0,5,BOS,5,21,0,NHL,0,,59,10,[],0
0,1949-50,23,0,,0,0,0,0,0,12,BOS,14,22,0,NHL,0,,70,26,[],0
0,1950-51,2,0,,0,0,0,0,0,0,TOT,2,23,0,NHL,0,,13,2,[],0
0,1950-51,0,0,,0,0,0,0,0,0,BOS,1,23,0,NHL,0,,9,1,[],0
0,1950-51,2,0,,0,0,0,0,0,0,NYR,1,23,0,NHL,0,,4,1,[],0
