average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
10:24,0,12,1,1,0,NHL,24,5,0,61,5,49,0,6,0,0,0,0,0,2005-06,VAN,7,0,5,0,14.3,447,43,[]
11:26,0,9,1,0,0,NHL,25,5,0,93,-7,70,0,3,0,0,0,1,0,2006-07,VAN,3,0,6,0,4.3,927,81,[]
15:06,217,31,3,3,45,NHL,26,18,13,179,11,126,35.1,8,24,1,1,0,50,2007-08,VAN,12,80,19,31,9.5,1238,82,"[{'link': '/awards/voting-2008.html#selke', 'name': 'Selke-25'}]"
16:51,287,51,3,4,38,NHL,27,22,37,150,23,175,46.3,24,43,0,1,0,63,2008-09,VAN,28,67,23,26,16.0,1382,82,"[{'link': '/awards/voting-2009.html#selke', 'name': 'Selke-11'}]"
17:52,325,67,3,0,54,NHL,28,28,14,121,34,209,41.2,26,20,4,2,2,68,2009-10,VAN,35,97,32,23,16.7,1465,82,"[{'link': '/awards/voting-2010.html#selke', 'name': 'Selke-13'}]"
17:02,267,48,4,1,24,NHL,29,21,6,77,26,152,42.9,24,8,1,1,0,39,2010-11,VAN,26,84,22,15,17.1,1226,72,"[{'link': '/awards/voting-2011.html#selke', 'name': 'Selke-24'}]"
18:28,341,52,7,2,38,NHL,30,20,7,90,24,198,35.0,23,13,3,0,4,39,2011-12,VAN,28,87,24,25,14.1,1478,80,"[{'link': '/awards/voting-2012.html#selke', 'name': 'Selke-25'}]"
18:54,215,24,2,0,15,NHL,31,9,48,54,15,140,44.4,12,60,1,0,2,19,2012-13,VAN,13,52,11,15,9.3,889,47,"[{'link': '/awards/voting-2013.html#selke', 'name': 'Selke-22'}]"
17:49,201,15,0,0,33,NHL,32,5,23,71,-9,104,41.8,3,32,2,1,4,24,2013-14,VAN,5,84,10,13,4.8,873,49,[]
15:29,236,33,3,1,33,NHL,33,11,6,68,0,145,42.9,13,8,4,0,4,33,2014-15,VAN,18,73,15,24,12.4,1083,70,[]
15:10,221,22,0,0,33,NHL,34,9,10,49,-13,135,45.5,7,12,2,0,4,27,2015-16,VAN,9,81,13,14,6.7,1198,79,[]
14:39,237,31,2,0,34,NHL,35,15,5,62,3,143,35.7,14,9,1,1,0,35,2016-17,TOT,15,68,16,19,10.5,1099,75,[]
14:58,179,20,1,0,20,NHL,35,10,0,53,-3,114,0.0,9,6,0,1,0,34,2016-17,VAN,9,44,11,15,7.9,823,55,[]
13:47,58,11,1,0,14,NHL,35,5,5,9,6,29,62.5,5,3,1,0,0,1,2016-17,OTT,6,24,5,4,20.7,276,20,[]
