assists,team,goals,year,games_played,points,pim,age,plus_minus,league
13,Winnipeg Canadians,21,1947-48,24,34,15,18,0,MJHL
13,Winnipeg Canadians,30,1948-49,30,43,34,19,0,MJHL
7,Cincinnati Mohawks,8,1949-50,44,15,0,20,0,AHL
2,Montreal Royals,0,1949-50,5,2,0,20,0,QSHL
16,Victoria Cougars,16,1950-51,56,32,12,21,0,PCHL
25,Victoria Cougars,31,1951-52,67,56,81,22,0,PCHL
24,Victoria Cougars,27,1952-53,70,51,46,23,0,WHL
24,Victoria Cougars,21,1953-54,70,45,29,24,0,WHL
34,Victoria Cougars,46,1954-55,70,80,20,25,0,WHL
40,Portland Buckaroos,34,1964-65,70,74,16,35,0,WHL
45,Victoria Maple Leafs,31,1965-66,72,76,12,36,0,WHL
36,Victoria Maple Leafs,24,1966-67,72,60,19,37,0,WHL
29,Portland Buckaroos,16,1967-68,70,45,10,38,0,WHL
51,Portland Buckaroos,26,1968-69,74,77,26,39,0,WHL
42,Portland Buckaroos,36,1969-70,72,78,9,40,0,WHL
52,Portland Buckaroos,29,1970-71,72,81,10,41,0,WHL
34,Portland Buckaroos,30,1971-72,72,64,12,42,0,WHL
36,Portland Buckaroos,30,1972-73,72,66,26,43,0,WHL
44,Portland Buckaroos,28,1973-74,78,72,16,44,0,WHL
0,Seattle Totems,0,1974-75,4,0,0,45,0,CHL
11,Portland Buckaroos,4,1974-75,20,15,0,45,0,WIHL
