assists,team,goals,year,games_played,points,pim,age,plus_minus,league
3,Winnipeg Canadians,5,1947-48,6,8,6,18,0,MJHL
7,Winnipeg Canadians,9,1948-49,10,16,10,19,0,MJHL
3,Victoria Cougars,6,1950-51,12,9,2,21,0,PCHL
6,Victoria Cougars,6,1951-52,13,12,5,22,0,PCHL
1,Victoria Cougars,3,1953-54,5,4,0,24,0,WHL
1,Victoria Cougars,1,1954-55,5,2,2,25,0,WHL
6,Portland Buckaroos,7,1964-65,10,13,0,35,0,WHL
11,Victoria Maple Leafs,6,1965-66,14,17,14,36,0,WHL
4,Portland Buckaroos,3,1967-68,12,7,0,38,0,WHL
1,Portland Buckaroos,2,1968-69,11,3,0,39,0,WHL
7,Portland Buckaroos,2,1969-70,11,9,0,40,0,WHL
3,Portland Buckaroos,6,1970-71,11,9,14,41,0,WHL
4,Portland Buckaroos,3,1971-72,11,7,2,42,0,WHL
4,Portland Buckaroos,2,1973-74,10,6,2,44,0,WHL
