age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
25,,14.3,1,0,-1,NHL,7,0,2009-10,0,7,1,111,0,6,11,PHX,1
27,,0.0,0,0,-3,NHL,3,0,2011-12,0,1,0,20,0,0,3,CHI,0
