age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
22,,12.5,2,1,-7,NHL,8,0,1982-83,0,16,2,,0,2,,CGY,3
23,,20.0,0,1,3,NHL,6,1,1983-84,0,5,1,,0,4,,CGY,2
