pim,team,assists,plus_minus,points,league,games_played,year,age,goals
27,London Knights,5,0,6,OHL,9,1987-88,17,1
56,London Knights,4,0,7,OHL,20,1988-89,18,3
43,Owen Sound Platers,7,0,13,OHL,10,1989-90,19,6
16,Utica Devils,0,0,0,AHL,4,1991-92,21,0
19,Albany River Rats,2,0,3,AHL,5,1993-94,23,1
8,Cleveland Lumberjacks,1,0,1,IHL,2,1994-95,24,0
8,Cleveland Lumberjacks,1,0,1,IHL,3,1995-96,25,0
44,Cleveland Lumberjacks,8,0,14,IHL,12,1996-97,26,6
20,Las Vegas Thunder,2,0,4,IHL,4,1997-98,27,2
32,Houston Aeros,12,0,16,IHL,18,1998-99,28,4
20,Cleveland Lumberjacks,4,0,5,IHL,9,1999-00,29,1
12,Krefeld Pinguine,0,0,2,Germany,3,2001-02,31,2
16,DEG Metro Stars Dusseldorf,3,0,4,Germany,5,2002-03,32,1
16,Hannover Scorpions,1,0,3,Germany,5,2003-04,33,2
