year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1998-99,17,1,4,7,0,U-17,11,U.S. National Team Development Program,8
1998-99,17,0,0,0,0,USHL,3,U.S. National Team Development Program,0
1998-99,17,11,56,17,0,NAHL,52,U.S. National Team Development Program,28
1999-00,18,0,6,0,0,U-18,4,U.S. National Team Development Program,0
1999-00,18,6,28,7,0,USHL,22,U.S. National Team Development Program,13
2000-01,19,7,109,19,0,CCHA,39,University of Notre Dame,26
2001-02,20,6,54,8,0,CCHA,34,University of Notre Dame,14
2001-02,20,2,6,0,1,WJC-A,7,United States,2
2002-03,21,7,48,14,0,CCHA,40,University of Notre Dame,21
2003-04,22,6,42,18,0,CCHA,39,University of Notre Dame,24
2003-04,22,0,0,1,-1,AHL,6,Grand Rapids Griffins,1
2004-05,23,2,34,10,-1,AHL,80,Grand Rapids Griffins,12
2005-06,24,4,42,14,13,AHL,25,Grand Rapids Griffins,18
2011-12,30,1,18,9,0,AHL,26,Springfield Falcons,10
2012-13,31,3,41,26,-9,AHL,59,2 Teams,29
2012-13,31,0,18,11,-12,AHL,27,Rockford IceHogs,11
2012-13,31,3,23,15,3,AHL,32,Binghamton Senators,18
