year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2007-08,17,24,0,27,0,USHS,36,South Kent Prep.,51
2008-09,18,27,18,36,0,USHS,32,South Kent Prep.,63
2009-10,19,5,22,7,-1,NCAA,35,Boston Univ.,12
2010-11,20,8,32,5,-3,NCAA,39,Boston Univ.,13
2011-12,21,20,57,9,-3,NCAA,39,Boston Univ.,29
2012-13,22,1,0,0,-5,AHL,13,San Antonio Rampage,1
2012-13,22,16,50,13,4,NCAA,38,Boston Univ.,29
2013-14,23,11,18,6,-8,AHL,43,San Antonio Rampage,17
2013-14,23,13,11,7,7,ECHL,16,Cincinnati Cyclones,20
2014-15,24,8,44,5,-3,AHL,59,San Antonio Rampage,13
2014-15,24,4,12,3,4,ECHL,5,Cincinnati Cyclones,7
2015-16,25,14,53,9,10,AHL,75,Portland Pirates,23
2016-17,26,33,57,33,27,AHL,73,Chicago Wolves,66
