assists,team,goals,year,games_played,points,pim,age,plus_minus,league
3,Moose Jaw Warriors,0,2006-07,22,3,30,16,-2,WHL
17,Moose Jaw Warriors,5,2007-08,61,22,101,17,5,WHL
2,Canada,1,2007-08,7,3,6,17,2,WJ18-A
27,Moose Jaw Warriors,13,2008-09,57,40,126,18,-31,WHL
2,Canada,1,2009-10,6,3,0,19,9,WJC-A
33,2 Teams,11,2009-10,41,44,65,19,12,WHL
29,Moose Jaw Warriors,10,2009-10,31,39,48,19,6,WHL
4,Brandon Wheat Kings,1,2009-10,10,5,17,19,6,WHL
5,Bridgeport Sound Tigers,2,2010-11,19,7,45,20,-6,AHL
6,Bridgeport Sound Tigers,4,2012-13,21,10,37,22,-2,AHL
