year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1991-92,15,36,100,45,0,AMHL,35,Edmonton Pats,81
1991-92,15,0,0,0,0,WHL,1,Tri-City Americans,0
1992-93,16,22,100,42,0,WHL,64,Tri-City Americans,64
1992-93,16,4,6,7,0,U-18,5,Canada,11
1993-94,17,40,174,43,0,WHL,61,Tri-City Americans,83
1994-95,18,67,142,73,0,WHL,72,Tri-City Americans,140
1995-96,19,30,103,61,0,WHL,48,Tri-City Americans,91
1995-96,19,3,2,3,0,WJC-A,5,Canada,6
1996-97,20,1,0,1,0,AHL,2,Adirondack Red Wings,2
1998-99,22,1,18,1,-4,IHL,4,Cleveland Lumberjacks,2
