year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1994-95,19,15,0,50,0,SJHL,61,Lebret Eagles,65
1995-96,20,6,54,20,0,H-East,34,Merrimack College,26
1996-97,21,7,71,16,0,H-East,35,Merrimack College,23
1997-98,22,4,84,26,0,H-East,38,Merrimack College,30
1998-99,23,1,66,7,0,AHL,61,Saint John Flames,8
1999-00,24,11,99,25,15,AHL,64,Saint John Flames,36
2000-01,25,11,125,32,0,AHL,76,Saint John Flames,47
2001-02,26,5,60,16,11,AHL,51,Syracuse Crunch,21
2002-03,27,4,26,9,-9,AHL,24,Syracuse Crunch,13
2003-04,28,10,73,32,-11,AHL,70,Syracuse Crunch,42
2004-05,29,1,37,6,-6,AHL,50,2 Teams,7
2004-05,29,0,11,0,-7,AHL,7,Hershey Bears,0
2004-05,29,1,26,6,1,AHL,43,Providence Bruins,7
2005-06,30,4,82,19,0,Austria,47,EC VSV Villach,23
