average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,3,0,0,NHL,19,1,19,-1,18,1,0,0,1,1980-81,PIT,1,2,[],5.6,,15
,63,5,0,NHL,20,18,91,-1,145,26,10,0,9,1981-82,PIT,36,27,[],24.8,,75
,44,2,0,NHL,21,17,60,-21,148,19,3,0,5,1982-83,PIT,22,22,[],14.9,,57
,92,0,0,NHL,22,25,57,-33,213,36,15,0,16,1983-84,PIT,51,41,"[{'link': '/awards/voting-1984.html#AS', 'name': 'AS-15'}]",23.9,,76
,63,3,0,NHL,23,21,75,-43,185,18,14,0,10,1984-85,PIT,32,31,[],17.3,,68
,83,5,2,NHL,24,24,69,-16,213,23,16,2,16,1985-86,PIT,41,42,[],19.2,,77
,66,3,0,NHL,25,26,51,4,187,19,11,0,10,1986-87,TOT,30,36,[],16.0,,71
,12,0,0,NHL,25,6,17,-6,49,1,1,0,4,1986-87,PIT,2,10,[],4.1,,14
,54,3,0,NHL,25,20,34,10,138,18,10,0,6,1986-87,CGY,28,26,[],20.3,,57
,103,3,0,NHL,26,29,68,25,230,27,21,0,26,1987-88,CGY,48,55,"[{'link': '/awards/voting-1988.html#AS', 'name': 'AS-13'}]",20.9,,79
,65,3,0,NHL,27,25,106,2,189,17,10,0,13,1988-89,TOT,27,38,[],14.3,,74
,16,0,0,NHL,27,8,46,1,52,2,2,0,4,1988-89,STL,4,12,[],7.7,,20
,49,3,0,NHL,27,17,60,1,137,15,8,0,9,1988-89,PHI,23,26,[],16.8,,54
,64,4,0,NHL,28,23,67,0,181,21,6,0,14,1989-90,PHI,27,37,[],14.9,,70
,28,0,0,NHL,30,4,40,-19,140,7,7,0,10,1991-92,TOR,14,14,[],10.0,,65
