power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
1,4,6,1,NHL,1980-81,19,3,PIT,,3,0,5,0,14,,,21.4,2
0,5,2,0,NHL,1981-82,20,1,PIT,,1,4,-5,0,8,,,12.5,1
3,6,7,1,NHL,1986-87,25,4,CGY,,3,2,1,0,20,,,20.0,1
0,6,2,0,NHL,1987-88,26,0,CGY,,2,6,-5,0,10,,,0.0,0
1,19,12,0,NHL,1988-89,27,3,PHI,,9,32,0,0,36,,,8.3,2
