year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,16,30,0,70,0,MTHL,34,North York Canadiens,100
2000-01,16,0,0,2,0,ON-Jr.A,5,St. Michael\'s Buzzers,2
2001-02,17,19,12,24,0,OHL,65,Kingston Frontenacs,43
2002-03,18,32,47,38,-25,OHL,68,Kingston Frontenacs,70
2002-03,18,6,6,0,3,WJ18-A,7,Canada,6
2003-04,19,35,76,23,2,OHL,53,Kingston Frontenacs,58
2003-04,19,5,2,6,11,WJC-A,6,Canada,11
2004-05,20,32,70,35,-3,OHL,62,Kingston Frontenacs,67
2004-05,20,3,0,1,6,WJC-A,6,Canada,4
2004-05,20,1,14,2,1,AHL,10,San Antonio Rampage,3
2005-06,21,2,0,3,0,AHL,4,Rochester Americans,5
2006-07,22,13,64,14,-8,AHL,62,Rochester Americans,27
2007-08,23,13,61,18,-12,AHL,54,Rochester Americans,31
2009-10,25,12,67,19,3,AHL,77,Chicago Wolves,31
2012-13,28,6,14,5,0,Britain,19,Nottingham Panthers,11
2012-13,28,4,31,3,-5,AHL,30,Manchester Monarchs,7
