assists,team,goals,year,games_played,points,pim,age,plus_minus,league
13,KalPa Kuopio U18,24,2006-07,19,37,51,16,0,Fin-U18
1,KalPa Kuopio Jr.,2,2006-07,11,3,0,16,0,Fin-Jr.
6,KalPa Kuopio U18,9,2007-08,7,15,6,17,0,Fin-U18
7,KalPa Kuopio Jr.,10,2007-08,37,17,24,17,0,Fin-Jr.
0,KalPa Kuopio,0,2007-08,1,0,0,17,0,Finland
1,Finland,2,2007-08,6,3,6,17,0,WJ18-A
2,Suomi U20,0,2008-09,3,2,8,18,0,Finland-2
6,KalPa Kuopio,17,2008-09,51,23,12,18,0,Finland
6,Finland,3,2008-09,6,9,4,18,0,WJC-A
18,KalPa Kuopio,15,2009-10,53,33,22,19,0,Finland
0,Suomi U20,0,2009-10,1,0,0,19,0,Finland-2
2,Finland,4,2009-10,6,6,4,19,0,WJC-A
25,Oklahoma City Barons,17,2010-11,66,42,27,20,-1,AHL
18,Oklahoma City Barons,14,2011-12,51,32,19,21,1,AHL
23,Oklahoma City Barons,14,2012-13,47,37,23,22,6,AHL
