pim,team,assists,plus_minus,points,league,games_played,year,age,goals
62,HK Spartak Dubnica nad Vahom U18,26,0,51,Svk-U18,46,2003-04,16,25
2,HK Spartak Dubnica nad Vahom Jr.,0,0,1,Slovak-Jr.,2,2003-04,16,1
45,HK Dubnica nad Vahom U18,8,0,13,Svk-U18,14,2004-05,17,5
38,HK Dubnica nad Vahom Jr.,17,0,39,Slovak-Jr.,36,2004-05,17,22
14,HK Spartak Dubnica nad Vahom,0,0,0,Slovakia,19,2004-05,17,0
29,Vancouver Giants,12,6,21,WHL,69,2005-06,18,9
20,Vancouver Giants,14,3,22,WHL,47,2006-07,19,8
4,Slovakia,0,0,1,WJC-A,6,2006-07,19,1
36,Vancouver Giants,32,8,51,WHL,67,2007-08,20,19
24,Manitoba Moose,9,4,16,AHL,64,2008-09,21,7
40,Manitoba Moose,15,7,28,AHL,76,2009-10,22,13
22,Manitoba Moose,16,14,27,AHL,74,2010-11,23,11
36,HC Sparta Praha,18,0,29,CzRep,52,2011-12,24,11
2,Slovakia,3,-2,3,WC-A,10,2011-12,24,0
20,HC Slovan Bratislava,11,0,20,KHL,51,2012-13,25,9
6,Slovakia,1,-4,2,WC-A,8,2012-13,25,1
