year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1936-37,19,8,14,2,0,OHA-B,12,Toronto Lions,10
1937-38,20,24,90,9,0,SNBHL,29,Moncton Maroons,33
1938-39,21,16,60,16,0,Exhib.,34,Saint John Beavers,32
1939-40,22,8,33,7,0,CBSHL,40,Glace Bay Miners,15
1940-41,23,6,51,14,0,CBSHL,43,Glace Bay Miners,20
1941-42,24,29,97,33,0,CBSHL,40,Glace Bay Miners,62
1942-43,25,5,14,3,0,AHL,10,Washington Lions,8
1943-44,26,1,17,5,0,OHA-Sr.,14,Kingston Army,6
1944-45,27,0,0,0,0,AHL,4,Providence Reds,0
1945-46,28,0,0,0,0,QPHL,3,Lachine Rapides,0
1946-47,29,0,0,0,0,QSHL,1,Montreal Royals,0
1946-47,29,4,4,4,0,QPHL,14,Lachine Rapides,8
1946-47,29,9,21,7,0,EAHL,14,Washington Lions,16
1947-48,30,17,105,17,0,CBSHL,47,Glace Bay Miners,34
1948-49,31,20,57,20,0,MSHL,48,Saint John Beavers,40
1949-50,32,11,31,29,0,CBSHL,66,Glace Bay Miners,40
1950-51,33,5,4,2,0,MMHL,19,Moncton Hawks,7
