year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1990-91,18,0,51,3,0,USSR,44,Dynamo Riga,3
1990-91,18,3,0,0,0,USSR-3,11,RShVSM-Energo Riga,0
1990-91,18,1,6,2,0,WJC-A,7,Soviet Union,3
1990-91,18,0,0,0,0,Fr-Tour,1,Dynamo Riga,0
1991-92,19,6,42,0,0,CIS,30,Rigas Stars,6
1991-92,19,1,4,5,0,WJC-A,7,Russia,6
1991-92,19,6,20,9,0,IHL,34,Kansas City Blades,15
1995-96,23,1,0,0,0,IHL,2,San Francisco Spiders,1
2000-01,28,0,2,5,7,WC-A,6,Latvia,5
2001-02,29,0,0,4,-1,Olympics,1,Latvia,4
2001-02,29,2,12,1,-7,WC-A,6,Latvia,3
2004-05,32,0,4,1,2,Oly-Q,3,Latvia,1
2005-06,33,1,0,3,0,Olympics,5,Latvia,4
2007-08,35,0,0,1,0,AHL,2,Worcester Sharks,1
2009-10,37,6,109,18,0,KHL,43,Dynamo Riga,24
2010-11,38,5,62,26,0,KHL,41,Dynamo Riga,31
