giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,57,1,20,0,0,73,13,0,0,661,PHX,0,0,[],9.6,7,6,-7,7,0,0,2003-04,0,11:35,0,22,0,6
0,NHL,75,1,22,0,0,109,23,0,1,999,PHX,0,0,[],5.5,5,17,1,6,0,0,2005-06,0,13:20,1,42,1,15
0,NHL,78,1,23,0,0,125,18,0,0,1101,PHX,0,0,[],7.2,7,9,-11,9,0,0,2006-07,0,14:07,2,48,0,9
12,NHL,69,2,24,30,173,110,21,103,2,837,TOT,19,16.7,[],10.9,8,9,-2,12,6,2,2007-08,21,12:07,2,22,0,7
11,NHL,51,1,24,27,137,84,19,73,2,691,PHX,11,18.2,[],11.9,6,9,-2,10,6,2,2007-08,19,13:33,2,14,0,7
1,NHL,18,1,24,3,36,26,2,30,0,145,NYR,8,0.0,[],7.7,2,0,0,2,0,0,2007-08,2,8:05,0,8,0,0
13,NHL,79,0,25,2,151,95,13,120,0,961,NYR,19,60.0,[],7.4,5,6,-11,7,3,2,2008-09,49,12:10,0,30,1,5
13,NHL,65,0,26,7,110,64,11,75,0,701,TOT,15,0.0,[],4.7,3,8,-2,3,0,0,2009-10,35,10:47,0,12,0,8
10,NHL,46,0,26,2,62,33,6,44,0,438,CGY,12,0.0,[],3.0,1,5,2,1,0,0,2009-10,17,9:31,0,8,0,5
3,NHL,19,0,26,5,48,31,5,31,0,263,TOR,3,0.0,[],6.5,2,3,-4,2,0,0,2009-10,18,13:52,0,4,0,3
15,NHL,66,0,27,10,106,62,5,108,0,740,TOR,15,33.3,[],3.2,2,3,-5,2,5,0,2010-11,33,11:13,0,14,0,3
