pim,team,assists,plus_minus,points,league,games_played,year,age,goals
34,Lethbridge Hurricanes,13,0,27,WHL,57,1988-89,18,14
36,Lethbridge Hurricanes,16,0,30,WHL,54,1989-90,19,14
85,2 Teams,44,0,88,WHL,65,1990-91,20,44
16,Lethbridge Hurricanes,2,0,4,WHL,4,1990-91,20,2
69,Seattle Thunderbirds,42,0,84,WHL,61,1990-91,20,42
26,Kalamazoo Wings,14,0,19,IHL,60,1991-92,21,5
74,Kalamazoo Wings,34,0,66,IHL,78,1992-93,22,32
59,Cincinnati Cyclones,28,0,64,IHL,75,1993-94,23,36
57,Cincinnati Cyclones,40,0,60,IHL,74,1994-95,24,20
55,2 Teams,27,0,44,IHL,73,1995-96,25,17
16,Atlanta Knights,9,0,14,IHL,19,1995-96,25,5
39,Chicago Wolves,18,0,30,IHL,54,1995-96,25,12
12,Chicago Wolves,5,0,8,IHL,16,1996-97,26,3
26,Chicago Wolves,16,-3,25,IHL,63,1997-98,27,9
0,United States,0,0,0,WC-A,1,1997-98,27,0
