won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
SC,0,NHL,5,PIT,288,26,1,97,1,15,0,0.45,0,0,4,1,0,0,0,.899,1990-91,148,3.12,2,133
,0,NHL,7,HAR,425,27,4,75,0,19,0,6.30,0,0,3,0,0,0,0,0,1991-92,244,2.68,0,225
