pim,team,assists,plus_minus,points,league,games_played,year,age,goals
60,Airdrie Xtreme,61,0,103,AAHA,55,1997-98,15,42
0,Kamloops Blazers,0,0,0,WHL,2,1997-98,15,0
23,Kamloops Blazers,19,0,26,WHL,55,1998-99,16,7
70,Kamloops Blazers,38,0,55,WHL,57,1999-00,17,17
62,Kamloops Blazers,77,1,108,WHL,70,2000-01,18,31
80,Kamloops Blazers,34,30,67,WHL,46,2001-02,19,33
4,Canada,5,8,9,WJC-A,7,2001-02,19,4
21,Manchester Monarchs,32,-2,44,AHL,44,2002-03,20,12
4,Portland Pirates,1,0,3,AHL,10,2003-04,21,2
30,Portland Pirates,28,-9,39,AHL,65,2004-05,22,11
38,Hershey Bears,28,-14,39,AHL,61,2005-06,23,11
2,Springfield Falcons,2,-12,4,AHL,13,2006-07,24,2
22,University of Calgary,20,0,34,CIS,16,2007-08,25,14
36,Syracuse Crunch,21,-2,37,AHL,64,2009-10,27,16
