pim,team,assists,plus_minus,points,league,games_played,year,age,goals
100,Penticton Panthers,48,0,100,BCJHL,50,1993-94,14,52
145,Merritt Centennials,4,0,7,BCJHL,45,1994-95,15,3
0,Red Deer Rebels,0,0,0,WHL,1,1994-95,15,0
125,Red Deer Rebels,5,0,9,WHL,62,1995-96,16,4
243,Red Deer Rebels,13,0,32,WHL,70,1996-97,17,19
305,Kamloops Blazers,33,-13,56,WHL,72,1997-98,18,23
285,Kamloops Blazers,16,0,44,WHL,69,1998-99,19,28
284,Syracuse Crunch,18,-10,31,AHL,71,1999-00,20,13
214,Kansas City Blades,13,-28,27,IHL,78,2000-01,21,14
0,Ferris State Bulldogs,0,0,0,CCHA,0,2001-02,22,0
155,Manitoba Moose,9,1,16,AHL,31,2001-02,22,7
85,Cincinnati Mighty Ducks,3,0,6,AHL,27,2002-03,23,3
205,2 Teams,10,0,17,AHL,59,2003-04,24,7
74,St. John\'s Maple Leafs,3,0,6,AHL,21,2003-04,24,3
131,Binghamton Senators,7,0,11,AHL,38,2003-04,24,4
284,Norfolk Admirals,8,0,15,AHL,68,2004-05,25,7
146,Norfolk Admirals,13,0,15,AHL,53,2005-06,26,2
