pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,St. Michael\'s Majors,2,0,3,OHA-Jr.,6,1926-27,16,1
0,St. Michael\'s Majors,6,0,18,OHA-Jr.,6,1927-28,17,12
0,St. Michael\'s Majors,2,0,9,OHA-Jr.,7,1928-29,18,7
33,Toronto Nationals,2,0,4,OHA-Sr.,9,1929-30,19,2
98,New Haven Eagles,6,0,13,Can-Am,32,1930-31,20,7
28,New Haven Eagles,11,0,16,Can-Am,23,1931-32,21,5
81,New Haven Eagles,6,0,14,Can-Am,38,1932-33,22,8
35,Buffalo Bisons,8,0,12,IHL,44,1933-34,23,4
54,Windsor Bulldogs,17,0,41,IHL,44,1934-35,24,24
58,Syracuse Stars,19,0,39,IHL,45,1935-36,25,20
82,Syracuse Stars,37,0,49,IAHL,50,1936-37,26,12
42,Syracuse Stars,33,0,52,IAHL,48,1937-38,27,19
30,Syracuse Stars,25,0,39,IAHL,54,1938-39,28,14
24,Syracuse Stars,33,0,50,IAHL,53,1939-40,29,17
22,Pittsburgh Hornets,28,0,43,AHL,56,1940-41,30,15
