league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,1,0,20,1,0,0,,PHI,[],0.0,0,0,-2,0,0,1986-87,,0,0,0,0
NHL,48,0,21,29,7,0,,PHI,[],3.4,1,6,-2,1,0,1987-88,,0,192,0,6
NHL,10,0,22,3,1,0,,QUE,[],0.0,0,1,-9,0,0,1988-89,,0,70,0,1
NHL,13,0,23,4,0,0,,QUE,[],0.0,0,0,-8,0,0,1989-90,,0,57,0,0
NHL,1,0,24,0,0,0,,QUE,[],0,0,0,0,0,0,1990-91,,0,0,0,0
NHL,36,0,25,34,4,1,,TOT,[],2.9,1,3,-3,1,0,1991-92,,0,153,0,2
NHL,29,0,25,24,2,1,,QUE,[],0.0,0,2,-10,0,0,1991-92,,0,138,0,1
NHL,7,0,25,10,2,0,,CGY,[],10.0,1,1,7,1,0,1991-92,,0,15,0,1
NHL,35,0,26,14,3,0,,CGY,[],7.1,0,2,2,1,0,1992-93,,1,95,0,2
NHL,61,0,27,36,2,0,,TOT,[],2.8,1,1,-4,1,0,1993-94,,0,183,0,1
NHL,12,0,27,4,1,0,,FLA,[],25.0,1,0,0,1,0,1993-94,,0,37,0,0
NHL,11,0,27,3,1,0,,TOR,[],0.0,0,1,-2,0,0,1993-94,,0,38,0,1
NHL,38,0,27,29,0,0,,CHI,[],0.0,0,0,-2,0,0,1993-94,,0,108,0,0
NHL,22,0,28,10,3,0,,CHI,[],0.0,0,3,2,0,0,1994-95,,0,33,0,3
NHL,2,0,30,1,0,0,,TOR,[],0.0,0,0,0,0,0,1996-97,,0,0,0,0
